"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Ed Konetchy","- - -","258","1066","292","16","125","145","9","6.8 %","5.3 %",".140",".310",".304",".356",".444",".374","120","-3.0","","4.5","1007093"
"Ray Mack","Indians","329","1280","283","22","128","121","12","9.1 %","13.0 %",".118",".272",".247",".317",".364",".316","81","1.0","","4.4","1007926"
"Johnny Burnett","- - -","558","2042","521","9","288","213","15","8.0 %","5.2 %",".082",".298",".284",".345",".366",".331","83","-17.0","","4.4","1001699"
"Gene Robertson","- - -","651","2479","614","20","310","249","29","8.2 %","3.1 %",".094",".283",".280",".344",".374",".337","82","-17.0","","4.4","1011035"
"Zeb Terry","Cubs","387","1699","415","2","171","164","15","6.2 %","3.4 %",".066",".291",".280",".331",".347",".313","79","15.0","","4.4","1012932"
"Nemo Leibold","- - -","559","2116","497","3","315","126","36","11.4 %","5.0 %",".064",".290",".274",".362",".338",".335","88","-3.0","","4.4","1007491"
"Jake Flowers","- - -","583","1946","433","16","229","201","58","9.8 %","7.1 %",".094",".271",".256",".333",".350",".328","85","-15.0","","4.4","1004175"
"Jesse Hill","- - -","295","1091","277","6","175","108","43","10.5 %","8.3 %",".099",".314",".289",".366",".388",".358","100","0.0","","4.4","1005826"
"Jackie Tavener","- - -","632","2432","543","13","254","243","46","7.6 %","9.5 %",".109",".281",".255",".318",".364",".316","73","-7.0","","4.4","1012850"
"Hersh Martin","Phillies","405","1700","435","12","229","115","24","9.1 %","8.8 %",".118",".311",".286",".354",".404",".354","103","-13.0","","4.3","1008169"
"Rabbit Warstler","- - -","1205","4611","935","11","431","332","42","8.8 %","9.0 %",".058",".252",".229",".300",".287",".280","60","39.0","","4.2","1013643"
"Ken O'Dea","- - -","484","1291","300","21","148","181","2","10.4 %","10.1 %",".124",".283",".263",".341",".387",".339","97","-5.0","","4.2","1009722"
"Bernie Neis","- - -","677","2083","496","25","297","210","46","9.6 %","8.9 %",".107",".292",".272",".346",".379",".339","94","-3.0","","4.1","1009493"
"Eddie Joost","Reds","301","1148","237","5","115","79","14","10.0 %","10.4 %",".072",".266",".238",".319",".310",".304","78","14.0","","4.1","1006604"
"Wally Gilbert","- - -","591","2558","624","7","301","214","21","6.3 %","5.1 %",".072",".283",".269",".322",".341",".311","72","15.0","","4.1","1004698"
"Jimmy Cooney","- - -","432","1659","402","2","174","146","30","4.2 %","3.4 %",".066",".273",".264",".298",".330",".295","64","30.0","","4.0","1002587"
"Gus Felix","- - -","583","2299","561","12","256","230","28","8.2 %","8.4 %",".087",".298",".274",".341",".361",".331","89","2.0","","4.0","1003972"
"Clyde Milan","Senators","281","1095","297","4","133","86","14","6.1 %","2.5 %",".091",".307",".301",".350",".392",".346","94","5.0","","4.0","1008856"
"Charley Root","- - -","632","1191","196","11","86","93","1","3.7 %","27.6 %",".086",".248",".180",".217",".266",".224","22","0.0","","3.9","1011188"
"Bama Rowell","Bees","289","1094","288","10","100","124","23","5.3 %","5.7 %",".103",".291",".280",".319",".383",".329","100","-9.0","","3.9","1011257"
"Johnny Rawlings","- - -","556","2225","538","9","242","188","36","5.3 %","5.3 %",".073",".281",".268",".313",".340",".309","71","22.0","","3.8","1010720"
"Jo-Jo White","Tigers","630","2102","475","6","348","173","75","13.1 %","9.1 %",".080",".293",".264",".363",".344",".336","85","-10.0","","3.8","1013881"
"Ernie Johnson","- - -","457","1751","451","10","243","145","52","5.3 %","4.4 %",".080",".292",".283",".324",".362",".318","75","-3.0","","3.8","1006453"
"Cliff Lee","- - -","479","1598","453","38","211","214","12","6.1 %","11.1 %",".168",".331",".308",".352",".476",".378","105","-19.0","","3.7","1007450"
"Max Flack","- - -","625","2628","681","17","354","190","50","7.6 %","2.9 %",".093",".292",".288",".347",".381",".339","95","-13.0","","3.7","1004124"
"Chick Fullis","- - -","590","2024","548","12","305","167","46","6.5 %","5.6 %",".084",".310",".295",".347",".380",".344","96","-19.0","","3.7","1004399"
"Ray Hayworth","- - -","689","2288","545","5","220","238","2","8.5 %","8.2 %",".068",".291",".266",".332",".334",".313","72","0.0","","3.7","1005537"
"Marty Marion","Cardinals","280","1087","259","6","94","104","17","5.8 %","7.5 %",".067",".283",".264",".309",".331",".304","74","15.0","","3.7","1008108"
"Amos Strunk","- - -","409","1370","351","4","172","147","18","9.9 %","6.4 %",".079",".313",".293",".365",".372",".347","93","-3.0","","3.7","1012634"
"Birdie Tebbetts","Tigers","440","1564","386","14","149","191","8","8.0 %","5.9 %",".107",".284",".272",".333",".380",".328","77","-4.0","","3.6","1012898"
"Joe Boley","- - -","540","1979","478","7","203","227","15","6.6 %","4.2 %",".086",".279",".269",".323",".354",".315","75","-5.0","","3.6","1001143"
"Dom Dallessandro","- - -","315","1057","243","7","124","132","9","12.2 %","6.2 %",".110",".279",".264",".356",".374",".345","104","-1.0","","3.5","1002947"
"Estel Crabtree","- - -","326","1148","295","11","141","103","7","6.4 %","7.5 %",".111",".299",".282",".334",".393",".336","98","4.0","","3.5","1002714"
"Mel Almada","- - -","646","2737","706","15","363","197","56","7.8 %","5.5 %",".083",".298",".284",".342",".367",".331","80","-10.0","","3.5","1000172"
"Johnny Peacock","Red Sox","315","1001","256","1","113","121","8","9.1 %","2.8 %",".071",".295",".287",".353",".357",".335","83","1.0","","3.5","1010098"
"Rube Lutzke","Indians","572","2170","468","4","216","223","23","8.2 %","9.0 %",".072",".277",".249",".319",".321",".307","67","18.0","","3.5","1007852"
"Howard Freigau","- - -","579","2176","537","15","224","226","32","6.3 %","7.4 %",".098",".290",".272",".322",".370",".325","82","-18.0","","3.4","1004332"
"Bill Wambsganss","- - -","824","3451","772","5","465","299","67","9.1 %","4.5 %",".078",".280",".266",".342",".344",".326","79","-46.0","","3.4","1013595"
"Waite Hoyt","- - -","660","1378","250","0","95","97","0","2.9 %","11.5 %",".038",".229",".200",".226",".239",".219","18","0.0","","3.3","1006115"
"Phil Todt","- - -","957","3765","880","57","372","453","29","5.5 %","6.1 %",".138",".263",".258",".305",".395",".319","77","34.0","","3.3","1013098"
"Red Worthington","- - -","292","1103","298","12","118","111","2","4.4 %","6.4 %",".136",".300",".287",".321",".423",".337","101","0.0","","3.3","1014263"
"Roy Hughes","- - -","478","1799","445","4","253","147","51","8.4 %","6.2 %",".075",".296",".277",".341",".352",".328","78","-11.0","","3.3","1006161"
"Mike Tresh","White Sox","379","1439","331","1","152","137","7","11.0 %","7.0 %",".041",".287",".265",".350",".305",".313","76","-2.0","","3.2","1013178"
"Hank DeBerry","Robins","608","1976","476","11","160","229","13","7.1 %","5.2 %",".078",".278",".267",".322",".345",".316","76","-1.0","","3.2","1003118"
"Clyde Beck","- - -","468","1758","354","12","203","162","9","10.5 %","10.2 %",".075",".257",".232",".317",".307",".300","65","22.0","","3.2","1000739"
"Ivey Wingo","Reds","475","1574","381","10","113","181","13","6.2 %","4.1 %",".085",".272",".265",".313",".350",".312","81","-1.0","","3.1","1014133"
"Mike Gonzalez","- - -","496","1570","381","9","140","158","12","6.4 %","5.8 %",".081",".281",".267",".319",".349",".314","75","9.0","","3.1","1004841"
"Eppa Rixey","- - -","483","1209","223","3","72","87","2","3.0 %","12.0 %",".033",".230",".202",".231",".235",".222","22","0.0","","3.0","1011008"
"Bill Regan","- - -","641","2570","632","18","236","292","38","4.7 %","9.5 %",".120",".292",".267",".306",".387",".315","77","-7.0","","3.0","1010782"
"Gibby Brack","- - -","315","1081","273","16","150","113","13","8.5 %","17.2 %",".157",".330",".279",".341",".436",".357","109","-8.0","","3.0","1001294"
"Johnny Watwood","- - -","469","1621","403","5","192","158","27","9.5 %","6.4 %",".079",".303",".283",".356",".363",".334","91","1.0","","3.0","1013686"
"Bennie Tate","- - -","566","1713","435","4","144","173","5","6.9 %","3.0 %",".072",".286",".279",".330",".351",".314","77","1.0","","3.0","1012834"
"Carl Hubbell","Giants","499","1306","231","4","93","99","1","2.2 %","12.3 %",".038",".217",".191",".211",".229",".206","13","0.0","","2.9","1006123"
"Sammy Byrd","- - -","745","1933","465","38","304","220","17","10.2 %","9.2 %",".138",".288",".274",".350",".412",".350","104","-34.0","","2.9","1001796"
"Buster Mills","- - -","326","1301","336","13","180","134","18","8.1 %","8.8 %",".113",".312",".289",".356",".402",".348","88","-3.0","","2.9","1008953"
"Gordon Slade","- - -","437","1504","353","8","147","123","12","5.6 %","7.7 %",".077",".276",".257",".307",".335",".301","73","3.0","","2.8","1012047"
"Hal Rhyne","- - -","655","2297","508","2","252","192","13","8.0 %","5.5 %",".073",".266",".250",".318",".323",".302","69","0.0","","2.8","1010889"
"Frank Gibson","Braves","448","1176","309","8","113","144","10","4.4 %","10.0 %",".107",".310",".281",".316",".389",".326","87","-3.0","","2.8","1004667"
"Larry French","- - -","532","1141","187","1","78","78","3","3.9 %","17.7 %",".036",".229",".184",".221",".220",".210","14","0.0","","2.8","1004338"
"Jimmy Bloodworth","Senators","359","1435","342","22","143","184","7","5.0 %","11.4 %",".118",".276",".255",".294",".373",".306","74","-2.0","","2.8","1001084"
"Bill Brubaker","Pirates","466","1734","405","22","205","224","13","8.6 %","13.7 %",".109",".298",".262",".331",".371",".329","89","-12.0","","2.7","1001571"
"Doc Lavan","Cardinals","435","1603","376","4","144","184","21","4.0 %","5.3 %",".078",".272",".258",".293",".336",".292","70","7.0","","2.7","1007388"
"Joe Evans","- - -","426","1373","351","0","202","143","37","7.9 %","3.5 %",".074",".302",".290",".350",".364",".342","87","1.0","","2.7","1003867"
"Donie Bush","- - -","319","1399","305","1","195","69","27","10.8 %","4.8 %",".047",".281",".266",".352",".313",".323","81","-21.0","","2.7","1001749"
"Eddie Ainsmith","- - -","344","1117","260","17","98","131","11","7.2 %","8.2 %",".118",".272",".259",".315",".377",".324","82","-5.0","","2.6","1000092"
"Dick Burrus","- - -","490","1742","463","11","189","203","16","7.4 %","4.0 %",".085",".304",".296",".353",".381",".344","97","-20.0","","2.6","1001734"
"Joe Marty","- - -","538","2023","478","44","223","222","14","7.0 %","9.2 %",".139",".271",".261",".318",".400",".331","95","-24.0","","2.5","1008205"
"Randy Reese","Giants","331","1230","321","14","166","111","21","4.1 %","8.7 %",".097",".301",".281",".315",".378",".323","79","6.0","","2.4","1010777"
"Tom Padden","Pirates","379","1271","306","2","116","109","5","9.8 %","9.0 %",".052",".301",".272",".345",".323",".320","83","-3.0","","2.4","1009943"
"Johnny Neun","- - -","432","1083","273","2","171","85","41","10.2 %","8.6 %",".087",".319",".289",".366",".376",".349","93","-3.0","","2.4","1009524"
"Ski Melillo","- - -","1377","5536","1316","22","590","548","69","5.9 %","5.5 %",".080",".273",".260",".306",".340",".297","60","40.0","","2.3","1008748"
"Possum Whitted","- - -","243","1012","243","8","113","137","16","6.0 %","5.6 %",".107",".282",".271",".320",".378",".321","87","7.0","","2.3","1013913"
"Red Faber","White Sox","468","1113","130","3","70","55","3","10.3 %","29.4 %",".029",".215",".141",".240",".171",".215","17","0.0","","2.2","1003889"
"Mickey Owen","- - -","578","1874","419","8","153","162","14","8.4 %","4.4 %",".073",".260",".251",".319",".324",".306","73","2.0","","2.1","1009919"
"Wally Roettger","- - -","599","2106","556","19","192","245","4","4.7 %","6.8 %",".102",".301",".285",".324",".387",".326","83","1.0","","2.1","1011125"
"Rube Walberg","- - -","547","1005","162","4","78","84","2","4.8 %","17.8 %",".053",".219",".179",".220",".232",".214","14","0.0","","2.1","1013501"
"Lefty Grove","- - -","619","1579","202","15","119","121","1","6.6 %","37.6 %",".060",".246",".148",".209",".207",".201","6","0.0","","2.1","1005099"
"Bill Hunnefield","- - -","511","1852","452","9","230","144","67","6.3 %","6.0 %",".072",".287",".272",".322",".344",".313","76","-19.0","","2.1","1006191"
"Maurice Van Robays","Pirates","301","1225","318","17","157","210","2","6.5 %","7.9 %",".118",".295",".280",".330",".399",".336","98","-8.0","","2.1","1013361"
"Jim Poole","Athletics","283","1028","271","13","118","140","9","5.7 %","6.6 %",".127",".300",".288",".333",".415",".344","89","3.0","","2.0","1010434"
"Joe Schultz","- - -","462","1500","403","13","176","194","22","5.7 %","3.5 %",".094",".299",".295",".337",".389",".340","93","-5.0","","2.0","1011639"
"Beauty McGowan","- - -","375","1425","316","6","174","108","17","10.8 %","8.6 %",".089",".287",".262",".347",".351",".331","83","10.0","","2.0","1008538"
"Clarence Mitchell","- - -","498","1091","245","6","103","113","8","5.3 %","6.8 %",".068",".259",".244",".288",".312",".286","54","0.0","","2.0","1008998"
"Buck Crouse","White Sox","470","1467","342","8","128","160","14","7.8 %","4.6 %",".069",".272",".262",".326",".331",".311","74","-3.0","","2.0","1002818"
"Walter Schmidt","- - -","440","1576","395","1","137","146","38","4.8 %","3.4 %",".047",".281",".272",".312",".319",".303","71","8.0","","1.9","1011588"
"Tommy Thompson","- - -","397","1251","294","9","142","119","7","8.6 %","5.0 %",".062",".275",".266",".335",".328",".316","87","5.0","","1.9","1013029"
"Doc Johnston","- - -","336","1337","335","5","162","146","22","6.1 %","4.6 %",".100",".297",".284",".335",".384",".335","84","-1.0","","1.9","1006446"
"Gene Desautels","- - -","520","1775","362","3","172","146","8","11.0 %","6.9 %",".056",".256",".237",".327",".294",".300","62","9.0","","1.9","1003227"
"Dario Lodigiani","- - -","302","1184","270","16","121","128","5","9.0 %","5.2 %",".113",".264",".259",".338",".373",".333","84","-19.0","","1.9","1007697"
"Fresco Thompson","- - -","669","2856","762","13","400","249","69","7.5 %","5.0 %",".100",".312",".298",".353",".398",".353","88","-75.0","","1.9","1013008"
"Walter Barbare","- - -","297","1207","303","0","113","101","18","4.5 %","5.1 %",".052",".289",".273",".307",".326",".301","73","4.0","","1.8","1000523"
"Pete Coscarart","Dodgers","333","1208","256","13","137","112","16","9.5 %","12.0 %",".095",".268",".240",".318",".335",".311","77","-2.0","","1.8","1002649"
"Johnny Butler","- - -","375","1415","315","3","115","146","17","7.8 %","6.3 %",".065",".269",".252",".320",".317",".307","74","-8.0","","1.8","1001779"
"Walter French","Athletics","397","1071","297","2","142","109","13","4.1 %","5.8 %",".076",".322",".303",".336",".379",".333","84","5.0","","1.8","1004341"
"Johnny McCarthy","- - -","406","1276","321","21","144","163","7","5.9 %","7.3 %",".109",".281",".272",".318",".381",".324","90","6.0","","1.8","1008375"
"Art Shires","- - -","290","1089","287","11","118","119","8","7.4 %","5.7 %",".103",".302",".291",".347",".395",".337","94","-1.0","","1.7","1011908"
"Ollie Bejma","- - -","316","1064","222","14","128","117","5","12.2 %","9.9 %",".109",".264",".245",".343",".354",".329","78","-8.0","","1.7","1000785"
"George Cutshaw","- - -","406","1651","407","2","174","174","44","3.8 %","2.4 %",".067",".281",".275",".308",".342",".306","74","0.0","","1.7","1002913"
"Frank Ellerbe","- - -","392","1506","360","4","166","136","7","4.6 %","8.0 %",".080",".291",".267",".307",".347",".305","65","6.0","","1.7","1003728"
"Ivy Olson","Robins","522","2305","568","6","255","163","21","3.9 %","2.9 %",".068",".269",".263",".295",".331",".293","67","4.0","","1.7","1009793"
"Eddie Phillips","- - -","312","1121","236","14","82","126","3","9.3 %","10.3 %",".108",".256",".237",".312",".345",".308","73","2.0","","1.6","1010289"
"Heinie Mueller","Phillies","441","1462","324","17","144","127","10","10.7 %","8.5 %",".100",".269",".253",".337",".353",".327","92","-24.0","","1.6","1009281"
"Tom Oliver","Red Sox","514","2072","534","0","202","176","12","5.1 %","2.9 %",".064",".286",".277",".316",".340",".301","70","21.0","","1.5","1009780"
"Johnny Mokan","- - -","582","2219","563","32","282","273","26","9.3 %","6.8 %",".118",".303",".291",".364",".409",".362","95","-34.0","","1.5","1009036"
"Al Spohrer","- - -","756","2383","575","6","213","199","13","5.2 %","7.0 %",".077",".278",".259",".301",".336",".296","69","-9.0","","1.4","1012348"
"Zack Taylor","- - -","918","3101","748","9","258","311","9","5.2 %","6.2 %",".068",".277",".261",".304",".329",".298","67","-2.0","","1.4","1012896"
"Clyde Sukeforth","- - -","468","1307","311","2","120","95","12","7.0 %","4.3 %",".070",".274",".262",".317",".332",".306","71","-2.0","","1.4","1012675"
"Mel Harder","Indians","467","1014","155","4","72","79","2","3.2 %","28.3 %",".056",".237",".167",".198",".223",".197","5","0.0","","1.4","1005339"
"Bill Cunningham","- - -","318","1023","270","9","113","112","17","5.1 %","4.7 %",".095",".294",".286",".326",".381",".329","89","-1.0","","1.4","1002878"
"John Kerr","- - -","471","1631","388","6","172","145","26","7.1 %","5.6 %",".071",".281",".266",".323",".337",".307","74","-5.0","","1.4","1006874"
"Blondy Ryan","- - -","386","1409","318","8","127","133","6","4.0 %","13.1 %",".065",".272",".239",".271",".304",".269","56","22.0","","1.3","1011333"
"Bob Seeds","- - -","615","2137","537","28","268","233","14","7.5 %","8.9 %",".105",".296",".277",".336",".382",".329","87","-16.0","","1.3","1011716"
"Chubby Dean","- - -","422","1021","251","3","100","116","5","9.6 %","5.5 %",".077",".295",".279",".351",".356",".333","81","-4.0","","1.3","1003105"
"Frank Grube","- - -","394","1280","274","1","121","107","12","10.2 %","6.9 %",".064",".264",".244",".326",".308",".304","70","-6.0","","1.3","1005105"
"Charlie Hargreaves","- - -","423","1298","321","4","96","139","6","5.9 %","3.8 %",".066",".279",".270",".318",".336",".308","69","1.0","","1.3","1005360"
"Dazzy Vance","- - -","431","1104","144","7","68","74","1","6.9 %","26.0 %",".047",".204",".149",".216",".195",".204","9","0.0","","1.3","1013342"
"Bill Cissell","- - -","956","3998","990","29","516","423","113","5.3 %","6.3 %",".093",".280",".267",".308",".360",".306","71","-36.0","","1.2","1002247"
"Frankie Gustine","Pirates","276","1146","285","2","110","104","12","6.3 %","7.1 %",".088",".291",".270",".318",".358",".316","86","-20.0","","1.2","1005152"
"Heinie Sand","Phillies","848","3529","781","18","457","251","21","10.8 %","9.6 %",".087",".285",".258",".343",".344",".330","76","-63.0","","1.1","1011425"
"Bud Clancy","- - -","522","1995","504","12","204","198","19","5.6 %","5.3 %",".087",".293",".281",".325",".368",".319","80","4.0","","1.0","1002254"
"Freddy Spurgeon","Indians","316","1313","335","1","181","100","23","4.6 %","5.4 %",".054",".303",".285",".322",".339",".313","71","-5.0","","1.0","1012368"
"Ralph Young","- - -","382","1727","398","1","216","97","27","12.1 %","4.3 %",".050",".286",".272",".366",".322",".333","85","-49.0","","1.0","1014389"
"Frenchy Bordagaray","- - -","550","1652","439","6","235","146","48","4.5 %","7.9 %",".075",".310",".287",".325",".362",".325","86","-10.0","","0.9","1001197"
"Wattie Holm","Cardinals","436","1649","410","6","207","174","11","6.1 %","5.2 %",".096",".288",".275",".322",".370",".323","79","-5.0","","0.9","1005981"
"Woody Jensen","Pirates","738","2869","774","26","392","235","20","2.4 %","3.5 %",".098",".288",".285",".307",".382",".316","81","3.0","","0.9","1006400"
"Myril Hoag","- - -","783","2494","638","25","289","330","34","6.8 %","9.4 %",".102",".303",".280",".332",".382",".327","82","-28.0","","0.8","1005865"
"Jack Warner","- - -","478","1755","387","1","199","120","31","8.1 %","7.8 %",".061",".274",".250",".319",".312",".302","66","-1.0","","0.8","1013633"
"Lou Chiozza","- - -","616","2480","633","14","303","197","45","5.8 %","6.7 %",".084",".294",".277",".324",".361",".323","78","-18.0","","0.8","1002194"
"Paul Derringer","- - -","441","1072","174","2","57","84","0","1.1 %","17.1 %",".033",".211",".174",".185",".207",".182","-2","0.0","","0.7","1003224"
"Neal Finn","- - -","321","1152","274","3","125","102","9","5.9 %","7.7 %",".060",".285",".262",".314",".323",".300","68","0.0","","0.7","1004060"
"Sibby Sisti","Bees","326","1327","304","8","164","90","15","6.5 %","13.4 %",".076",".288",".250",".302",".326",".297","80","-10.0","","0.7","1012022"
"Fred Hofmann","- - -","377","1107","247","7","98","93","6","7.0 %","10.8 %",".092",".275",".247",".308",".339",".307","71","-7.0","","0.7","1005916"
"Don Gutteridge","Cardinals","501","1836","461","29","230","209","37","4.7 %","11.7 %",".136",".292",".268",".304",".404",".327","85","-29.0","","0.7","1005157"
"Frank Parkinson","Phillies","378","1444","335","24","157","149","9","6.6 %","16.1 %",".111",".295",".256",".308",".366",".313","63","3.0","","0.7","1010010"
"Norm McMillan","- - -","413","1498","353","6","157","147","36","6.3 %","8.9 %",".091",".285",".260",".313",".352",".314","70","-12.0","","0.6","1008642"
"Turner Barber","- - -","318","1193","312","1","138","141","17","6.9 %","5.1 %",".058",".310",".293",".349",".352",".330","89","-9.0","","0.6","1000532"
"Johnny Mitchell","- - -","329","1338","288","2","152","63","14","8.9 %","6.1 %",".051",".262",".245",".317",".296",".296","65","-5.0","","0.5","1009002"
"Bill Sweeney","- - -","308","1112","300","5","127","107","22","4.0 %","6.6 %",".085",".303",".286",".314",".370",".307","73","12.0","","0.5","1012772"
"Johnny Hudson","- - -","398","1265","283","4","130","96","17","6.8 %","12.9 %",".073",".282",".244",".298",".317",".292","65","2.0","","0.5","1006137"
"Les Mallon","- - -","383","1436","368","8","156","119","4","7.0 %","8.1 %",".076",".306",".283",".336",".359",".325","85","-31.0","","0.4","1008031"
"Guy Bush","- - -","533","1000","143","0","57","52","3","5.0 %","16.2 %",".018",".197",".161",".207",".179",".189","1","0.0","","0.4","1001752"
"Frank O'Rourke","- - -","1002","4156","959","15","518","397","88","6.9 %","7.2 %",".085",".282",".262",".324",".347",".314","71","-39.0","","0.3","1009838"
"Freddie Maguire","- - -","618","2330","545","1","226","163","23","3.5 %","5.6 %",".065",".274",".257",".289",".322",".285","57","19.0","","0.3","1007976"
"Merv Shea","- - -","432","1381","259","4","103","114","8","13.4 %","10.2 %",".055",".246",".219",".325",".274",".294","62","0.0","","0.2","1011833"
"Liz Funk","- - -","272","1088","261","6","134","105","29","6.7 %","5.3 %",".099",".280",".267",".322",".367",".310","73","4.0","","0.2","1004407"
"Chick Galloway","- - -","1059","3930","937","17","389","403","79","6.9 %","5.5 %",".079",".280",".266",".320",".345",".311","69","-68.0","","0.2","1004463"
"Harry Davis","- - -","327","1398","320","7","205","123","21","10.9 %","6.2 %",".101",".280",".264",".347",".364",".330","82","-16.0","","0.2","1003054"
"Johnnie Heving","- - -","399","1068","261","1","103","90","4","6.1 %","5.5 %",".065",".281",".265",".312",".330",".299","67","-1.0","","0.2","1005757"
"Johnny Berardino","Browns","396","1589","382","26","161","232","15","6.9 %","6.9 %",".129",".269",".262",".315",".391",".322","77","-44.0","","0.2","1000861"
"Jesse Haines","Cardinals","559","1213","208","3","76","79","2","2.5 %","20.3 %",".032",".235",".185",".207",".217",".202","6","0.0","","0.1","1005209"
"Billy Zitzmann","Reds","393","1114","263","3","192","87","40","7.5 %","7.1 %",".070",".291",".269",".336",".339",".325","83","-9.0","","0.1","1014456"
"Doc Farrell","- - -","591","1979","467","10","181","213","14","5.5 %","6.1 %",".061",".274",".260",".306",".320",".296","67","-23.0","","0.1","1003941"
"Heinie Schuble","- - -","330","1011","235","11","139","116","19","5.6 %","10.7 %",".116",".275",".251",".296",".367",".304","68","-10.0","","0.0","1011621"
"Boze Berger","- - -","343","1266","270","13","146","97","12","7.4 %","17.9 %",".093",".284",".236",".296",".329",".291","59","0.0","","0.0","1000868"
"Benny Bengough","- - -","411","1206","287","0","83","108","2","5.1 %","3.7 %",".062",".266",".255",".295",".317",".283","57","7.0","","0.0","1000832"
"Fred Brickell","- - -","501","1581","407","6","221","131","19","6.7 %","7.7 %",".081",".304",".281",".335",".363",".327","75","-6.0","","0.0","1001414"
"Denny Sothern","- - -","357","1467","379","19","219","115","38","5.7 %","9.3 %",".114",".300",".280",".325",".394",".335","75","-9.0","","0.0","1012287"
"Don Heffner","- - -","648","2550","559","6","254","234","14","9.6 %","7.8 %",".064",".269",".247",".323",".312",".299","63","-22.0","","-0.1","1005579"
"Larry Kopf","- - -","398","1626","354","2","166","131","25","8.4 %","4.4 %",".045",".260",".248",".318",".293",".290","68","-15.0","","-0.1","1007105"
"Dee Miles","- - -","359","1050","291","2","125","111","10","3.3 %","5.8 %",".079",".308",".291",".317",".370",".312","75","-7.0","","-0.1","1008861"
"Bobby Reeves","- - -","502","1835","402","8","203","135","21","9.5 %","11.9 %",".077",".287",".252",".331",".329",".310","74","-26.0","","-0.1","1010780"
"Earl McNeely","- - -","683","2538","614","4","369","213","69","7.2 %","7.4 %",".082",".296",".272",".335",".354",".323","78","-12.0","","-0.3","1008666"
"Russ Scarritt","- - -","285","1121","296","3","119","120","17","4.4 %","8.1 %",".099",".311",".285",".320",".385",".315","77","3.0","","-0.4","1011499"
"Mickey Haslin","- - -","318","1064","265","9","125","109","8","5.5 %","6.0 %",".078",".284",".272",".316",".350",".312","73","-14.0","","-0.4","1005475"
"Alan Strange","- - -","295","1041","201","1","90","84","6","10.2 %","5.1 %",".059",".234",".221",".303",".280",".281","52","-1.0","","-0.5","1012595"
"Ray Pepper","- - -","339","1082","285","14","109","170","2","5.5 %","12.6 %",".106",".313",".281",".321",".387",".321","74","-7.0","","-0.5","1010174"
"Al Nixon","- - -","401","1404","359","7","176","116","18","4.6 %","5.2 %",".081",".287",".275",".312",".356",".313","74","-3.0","","-0.6","1009606"
"Bobby Bragan","Phillies","286","1101","245","11","73","113","9","4.9 %","5.7 %",".072",".245",".238",".276",".309",".275","62","-12.0","","-0.6","1001331"
"Pinky Pittenger","- - -","373","1038","252","1","118","83","27","3.6 %","4.8 %",".043",".276",".263",".294",".306",".284","56","-1.0","","-0.7","1010375"
"Shano Collins","- - -","597","2266","583","6","245","231","45","3.4 %","6.1 %",".094",".296",".278",".311",".372",".315","75","-17.0","","-0.8","1002466"
"Eddie Mulligan","- - -","281","1152","250","1","125","77","20","4.9 %","7.7 %",".078",".267",".244",".287",".322",".279","53","5.0","","-0.9","1009300"
"Danny MacFayden","- - -","455","1003","128","1","66","47","1","4.1 %","30.7 %",".036",".213",".141",".179",".178",".171","-7","0.0","","-1.0","1007904"
"Jim Bucher","- - -","422","1451","364","13","184","151","15","4.5 %","6.0 %",".088",".278",".267",".302",".355",".305","74","-16.0","","-1.1","1001617"
"Mickey O'Neil","- - -","661","2169","469","4","174","178","18","6.4 %","5.5 %",".050",".252",".238",".292",".289",".279","62","-4.0","","-1.1","1009817"
"Carl Lind","Indians","256","1081","267","1","131","74","9","5.3 %","7.3 %",".067",".295",".272",".313",".339",".302","66","-14.0","","-1.2","1007615"
"Roy Spencer","- - -","636","1995","448","3","177","203","4","6.4 %","6.5 %",".051",".265",".247",".301",".298",".283","58","-1.0","","-1.3","1012326"
"Bill Atwood","Phillies","342","1070","220","7","82","112","4","8.7 %","8.3 %",".073",".246",".229",".299",".302",".286","59","-3.0","","-1.3","1000357"
"Leo Norris","Phillies","270","1055","252","20","109","112","7","5.7 %","12.5 %",".130",".286",".262",".307",".392",".321","74","-24.0","","-1.4","1009636"
"Jimmy Jordan","Dodgers","376","1328","327","2","102","118","8","2.8 %","5.7 %",".051",".272",".257",".279",".308",".274","56","-5.0","","-1.7","1006609"
"Bucky Walters","- - -","525","1628","362","17","173","177","7","5.4 %","13.3 %",".103",".274",".243",".287",".346",".293","62","-5.0","","-1.7","1013583"
"Harvey McClellan","White Sox","337","1288","253","4","128","97","23","5.2 %","7.9 %",".071",".239",".220",".266",".291",".264","45","5.0","","-1.9","1008392"
"Al Brancato","Athletics","272","1003","195","4","114","80","5","9.5 %","8.9 %",".078",".238",".218",".295",".296",".280","57","-26.0","","-2.1","1001340"
"Cedric Durst","- - -","481","1219","269","15","146","122","7","6.2 %","8.2 %",".107",".257",".244",".294",".351",".294","63","-1.0","","-2.6","1003598"
"Clyde Manion","- - -","477","1301","250","3","96","112","5","9.1 %","7.8 %",".035",".238",".218",".293",".253",".267","46","1.0","","-2.6","1008059"
